,Log Rtn,RSI,MACD,%K,BHS
828,-0.002246687082978098,67.45593627132456,0.24514987490247364,0.925207756232688,1
829,-0.028749413285985823,46.84180610389395,0.20053527895129974,0.5761772853185612,2
830,-0.04183523916075427,31.32537717956508,0.022098939913185234,0.06779661016949211,2
831,-0.002900654680637233,30.53415236511097,-0.12752609995899178,0.07816711590296486,2
832,-0.013894190610013372,26.821170458552174,-0.28877049188210435,0.09728506787330322,2
833,0.004164121142647201,29.76044847800837,-0.3982494827975671,0.1357466063348405,1
834,0.0036598796494803896,32.51989024040465,-0.46751935336896366,0.16968325791855224,1
835,-0.011759077193118956,28.40024785201217,-0.5547533618979088,0.09190371991247301,1
836,0.018071309853769164,41.567701697083166,-0.5577457804103574,0.25382932166302047,1
837,0.022967516750599003,54.18087805677621,-0.4771529939980539,0.4638949671772439,0
838,0.04305223982655353,69.094818764995,-0.2601967881878622,0.8708971553610512,0
839,0.0018107746007097842,69.58611395673671,-0.08086988291563557,0.8884026258205694,0
840,0.038594277551254844,78.25948912551254,0.1993534176015359,0.9830508474576269,0
841,0.007154502062624238,79.53653912642748,0.4429545400283601,0.9068047337278103,0
842,0.004741388192826558,80.42120790167212,0.6463120628410763,0.939349112426035,0
843,0.007070195493511172,81.78418741662715,0.8245971640437304,0.988165680473373,0
844,0.014202676469313212,84.33835596278007,1.008329398159269,0.9892328398384919,1
845,-0.00760620611936344,77.59308175955826,1.112070272202395,0.9407806191117087,1
846,-0.0023357054890950613,75.4651437464198,1.1719006405016827,0.9259757738896361,2
847,-0.009183193205721935,67.15790335495558,1.1711192978244682,0.8681022880215339,2
848,0.009395755646738994,70.93542128527561,1.1922607609938964,0.9273216689098243,1
849,-0.006396610296692531,65.04923082820628,1.1713059442634517,0.8821879382889196,1
850,-0.003642991278501092,61.70155906469876,1.1279788833576845,0.8389154704944172,2
851,0.007059607884171673,65.65991623596184,1.107503506484413,0.8357487922705298,1
852,-0.002561367462241633,62.9308583212627,1.0692677723930046,0.798994974874371,1
853,0.006391159377338332,66.89944294901434,1.0510572368810145,0.8360655737704921,1
854,-0.001062360665091812,65.54988448700584,1.0208232590652813,0.6706586826347283,1
855,0.0023357054890949334,67.22807676196777,0.9942772848898187,0.7365269461077818,1
856,-0.00361202984869979,61.85492095201674,0.9485871081439115,0.5343511450381637,1
857,-0.002130833962009453,58.67211976353479,0.8940026436490456,0.4580152671755728,2
858,0.0,58.67211976353479,0.8410489732482276,0.48387096774193583,1
859,0.014400926553823955,71.80607479118108,0.8442214654043099,0.9922480620155054,1
860,0.008375258336732489,76.80849635169083,0.8689951106501894,0.8076923076923083,0
861,0.0076851556976791965,80.50104138935919,0.9080172531003825,0.9219512195121935,0
862,0.003511312086444899,82.01882566538572,0.9418036353265933,0.9903846153846139,1
863,-0.0026840111085456916,76.74766628320285,0.9471712722807268,0.9146919431279622,1
864,-0.009138173663351866,61.3497308592895,0.905482996136179,0.7061611374407595,2
865,-0.0025067905335278548,57.7064066183705,0.8529296972065694,0.6492890995260687,2
866,0.005423459267857208,63.17381923751319,0.8227762043448266,0.7725118483412337,1
867,-0.008146259148775,51.62350241237253,0.7586641947882597,0.5650000000000013,1
868,0.00041937513720138566,52.141265717293166,0.7013836836566014,0.5405405405405422,1
869,-0.010325663336100193,40.02985240599902,0.6094244947795957,0.27567567567567547,1
870,-0.0004237288198993028,39.596686838686935,0.528836247143424,0.26486486486486294,2
871,-0.016451604892005055,26.741780952403133,0.3982461813641578,0.20817843866171107,2
872,0.004513709973938562,33.532217834600544,0.3081457459944872,0.2862453531598527,1
873,-0.00559141241686017,29.611195932330034,0.21330186362799708,0.18959107806691392,1
874,-0.003023760403235411,27.6056286961864,0.1253950969462423,0.13754646840148615,2
875,-0.015037877364540446,19.92944391013873,5.0535050888811384e-05,0.10682492581602365,2
876,0.0124387855830207,36.70542531624692,-0.052684384212426494,0.2759643916913948,1
877,-0.001519262364932328,35.64712082152842,-0.09898457013995454,0.28289473684210514,1
878,0.00735774797370372,44.59922280308569,-0.10700910817274689,0.3947368421052642,1
879,-0.002158429501909835,42.58864956378253,-0.120053870356017,0.36184210526315846,1
880,0.011173300598125036,54.81148417038437,-0.08742450887162079,0.5328947368421045,1
881,-0.017676683588565615,39.50730622269245,-0.1262770090320231,0.29520295202951913,1
882,0.008014772676828777,47.18501112801494,-0.1257622782855421,0.4957627118644076,1
883,0.0137135211028601,57.85964205723095,-0.0728716798000022,0.8497652582159625,0
884,0.013947816985486639,66.02942384532429,0.022046842429979563,0.9919678714859426,1
885,-0.0012599749671919362,64.71340618393802,0.09137563514657643,0.9128787878787891,1
